"","predict.object...model1..newdata...data.frame.datatest.."
"5144",209267.667567266
"5145",429989.19117731
"5146",NA
"5147",30814.3044684032
"5148",164278.263831414
"5149",213336.908815487
"5150",485904.649591041
"5151",89710.3281269638
"5152",83735.963528637
"5153",209784.473595618
"5154",97956.2081015533
"5155",238222.228740157
"5156",341447.015689595
"5157",146474.343337032
"5158",79186.2154268481
"5159",217111.476544641
"5160",244418.466586344
"5161",255797.63282521
"5162",154129.95376988
"5163",141590.545446163
"5164",278539.763346549
"5165",261839.297555187
"5166",241105.60473111
"5167",129399.813469387
"5168",209846.516083873
"5169",70744.2570048701
"5170",219586.802030592
"5171",214454.879492173
"5172",274106.645471526
"5173",120162.569341342
"5174",252051.050699991
"5175",149440.222052439
"5176",222413.336164143
"5177",46444.961590918
"5178",145225.162158683
"5179",334290.848553931
"5180",218951.722004561
"5181",193381.578666482
"5182",250703.761895913
"5183",278951.389248898
"5184",162650.08872346
"5185",241962.910994757
"5186",189311.031970541
"5187",257714.788119695
"5188",228256.661791689
"5189",131605.253099223
"5190",119189.211173329
"5191",213569.656549316
"5192",236635.225008193
"5193",73484.5697800084
"5194",130185.536720306
"5195",159182.50872282
"5196",170806.927875791
"5197",234702.526339815
"5198",283869.341291305
"5199",213075.86271957
"5200",153526.488781863
"5201",40511.0547850219
"5202",118994.385975743
"5203",268938.633718932
"5204",308757.043912967
"5205",25188.8858415841
"5206",144718.92208944
"5207",167101.434787511
"5208",156668.273765152
"5209",205199.850514129
"5210",122743.709943516
"5211",140160.917264726
"5212",239578.562731996
"5213",226239.177649733
"5214",81306.1238547138
"5215",323029.767528993
"5216",208406.219857412
"5217",139885.975257431
"5218",248376.239097426
"5219",224796.422252617
"5220",145006.803448481
"5221",123915.988591895
"5222",542064.368305827
"5223",277566.262809951
"5224",259939.442012469
"5225",246288.842298447
"5226",219518.872601877
"5227",266711.011494669
"5228",191156.856563234
"5229",281727.774514635
"5230",106033.773418929
"5231",124255.727874205
"5232",-538.998794357452
"5233",120680.803234507
"5234",243970.844648301
"5235",120825.924873192
"5236",151792.125294698
"5237",264501.842118634
"5238",191562.25037051
"5239",49086.0093458959
"5240",57598.1629826675
"5241",278795.323826408
"5242",289098.847651431
"5243",201878.210410762
"5244",171040.651322072
"5245",72127.563707325
"5246",43726.4397121637
"5247",222715.214397546
"5248",280634.824037146
"5249",319165.11160673
"5250",119801.724363003
"5251",123775.317755657
"5252",215825.452935576
"5253",134807.561695919
"5254",152239.150687325
"5255",289653.685794056
"5256",153505.201896612
"5257",110027.874110548
"5258",286513.684455651
"5259",241375.89126368
"5260",172109.723959227
"5261",153701.595178297
"5262",269641.627063681
"5263",160228.503495983
"5264",279490.923353527
"5265",240280.935793525
"5266",296450.64325525
"5267",221571.296917669
"5268",129711.973706629
"5269",164249.940420092
"5270",249727.696063566
"5271",292783.281185031
"5272",72777.2471086691
"5273",234912.615872328
"5274",107754.771086938
"5275",159892.763226805
"5276",308352.12572162
"5277",175019.907662162
"5278",195689.622409304
"5279",219964.678843987
"5280",114984.940018097
"5281",NA
"5282",234116.283056272
"5283",257161.027821832
"5284",262239.031087363
"5285",131847.11505069
"5286",54316.3803263806
"5287",274113.096993151
"5288",157324.395570092
"5289",170648.798888551
"5290",119593.211990306
"5291",223005.330216938
"5292",202107.65525754
"5293",306991.768805971
"5294",284593.093640244
"5295",181453.824305086
"5296",136225.724219813
"5297",294374.919431085
"5298",210778.74238364
"5299",331453.494739919
"5300",239839.69299654
"5301",173634.606158608
"5302",290779.065761481
"5303",101359.230209073
"5304",197929.263270449
"5305",180097.082508634
"5306",244665.429292635
"5307",200277.34624357
"5308",380588.183301081
"5309",138599.436128375
"5310",404928.241845701
"5311",378184.905541098
"5312",147101.929299297
"5313",322451.934365902
"5314",401186.386260514
"5315",256712.312720271
"5316",240709.257664986
"5317",186372.261901714
"5318",68409.3114152151
"5319",243239.494342624
"5320",241702.221685678
"5321",298910.380061111
"5322",85275.3755376007
"5323",174227.699482107
"5324",NA
"5325",164946.209807099
"5326",167364.248015542
"5327",45480.302269117
"5328",131059.424638341
"5329",258966.889647949
"5330",264476.19564108
"5331",170983.371541336
"5332",194397.450826282
"5333",248205.536732996
"5334",228741.30327914
"5335",195046.048794159
"5336",251946.372848146
"5337",179188.424111718
"5338",208433.226962936
"5339",254728.75872757
"5340",134299.481628157
"5341",219284.782704333
"5342",107817.658162835
"5343",-16653.185086035
"5344",159682.548055625
"5345",-3844.15226490228
"5346",162288.047756802
"5347",110875.595948261
"5348",179890.687509394
"5349",139706.190663941
"5350",347005.215771937
"5351",146629.633022328
"5352",233824.725487445
"5353",322368.038740524
"5354",100521.92573641
"5355",298137.098955619
"5356",66927.0903390381
"5357",271472.968524742
"5358",269118.269973268
"5359",161286.835151548
"5360",308816.606797243
"5361",217730.77874275
"5362",304657.199409597
"5363",52008.5992858725
"5364",187614.854281646
"5365",212038.132160074
"5366",235197.888111744
"5367",NA
"5368",207996.943385099
"5369",84834.9448667675
"5370",192381.414273697
"5371",284870.496292351
"5372",260156.093958535
"5373",182583.419089295
"5374",351940.987206872
"5375",263169.629182963
"5376",199668.472219939
"5377",21850.6794666404
"5378",206525.401321321
"5379",244976.002854606
"5380",175766.320610998
"5381",246936.440657082
"5382",192862.083923092
"5383",64666.7344845266
"5384",231955.227498127
"5385",222774.56225771
"5386",192689.539699568
"5387",91647.0935450527
"5388",177793.183520403
"5389",163597.108622261
"5390",242603.303704644
"5391",237530.200999099
"5392",185751.310104272
"5393",309002.494585856
"5394",229638.332295266
"5395",149853.144731828
"5396",299191.583204057
"5397",262479.112635741
"5398",122778.363810196
"5399",502799.564045694
"5400",210248.98643011
"5401",263229.95678656
"5402",83235.1929314094
"5403",180834.816704272
"5404",188472.850114894
"5405",208302.644252196
"5406",209067.427769258
"5407",217695.682960774
"5408",214107.664142171
"5409",169327.937835841
"5410",172218.676094965
"5411",220577.45354466
"5412",165902.142246958
"5413",238409.993935157
"5414",47226.0919690607
"5415",292261.724299956
"5416",135799.648991709
"5417",NA
"5418",171725.669153274
"5419",302329.013645979
"5420",206324.352800576
"5421",174513.681528176
"5422",140899.875089297
"5423",164258.209250845
"5424",215580.981278083
"5425",238041.460151592
"5426",232390.856341165
"5427",230814.563428183
"5428",218288.51394718
"5429",261193.607907986
"5430",357821.612981853
"5431",297703.673645595
"5432",175734.254857355
"5433",127760.364229847
"5434",115542.008785547
"5435",64081.5804402246
"5436",127448.114247179
"5437",253286.610057454
"5438",232462.069868764
"5439",188480.341537102
"5440",185141.701105374
"5441",266284.185975957
"5442",120634.4332787
"5443",123544.922529607
"5444",222599.080057579
"5445",190125.684820953
"5446",124164.862761414
"5447",151652.016806461
"5448",386173.302515521
"5449",166775.271526253
"5450",172406.058546437
"5451",200749.700657001
"5452",117549.454457116
"5453",177184.50647982
"5454",213711.012870973
"5455",159403.425824558
"5456",217901.315628443
"5457",148449.369791585
"5458",335817.77252412
"5459",189545.850253748
"5460",148332.388610913
"5461",322767.264576951
"5462",239235.236299399
"5463",192325.168722306
"5464",141826.685198213
"5465",233626.922938241
"5466",133256.144730529
"5467",315753.233680142
"5468",222915.890183145
"5469",303377.005715962
"5470",79695.0944114865
"5471",235849.751203902
"5472",307467.050267427
"5473",181143.565307036
"5474",228987.81872361
"5475",242902.649419817
"5476",682723.602978882
"5477",NA
"5478",258161.254963722
"5479",116912.496406849
"5480",310114.264640878
"5481",401583.667492063
"5482",267699.425630639
"5483",137120.350588488
"5484",265817.446085194
"5485",192372.597654169
"5486",320029.526024967
"5487",117238.363058698
"5488",219036.933192227
"5489",183855.386757632
"5490",235389.142662357
"5491",429425.992073972
"5492",65883.6030376218
"5493",73543.7242835739
"5494",228048.096555331
"5495",172882.918283452
"5496",62937.3335498941
"5497",485161.275748196
"5498",288571.20593384
"5499",215508.663179107
"5500",133782.377187466
"5501",222727.642388333
"5502",202831.566432423
"5503",271415.069896942
"5504",191326.580984939
"5505",209525.693984858
"5506",373099.219415521
"5507",112730.197843768
"5508",290458.015221
"5509",239051.592451665
"5510",130343.034741549
"5511",309265.841306268
"5512",85945.0086512642
"5513",NA
"5514",190992.610074373
"5515",162489.598044101
"5516",108940.182850258
"5517",239280.743470954
"5518",191330.742182709
"5519",214926.072543917
"5520",134538.990285848
"5521",223006.543991902
"5522",269237.374053576
"5523",135673.109993193
"5524",183663.765806836
"5525",145964.380227213
"5526",142726.522142115
"5527",230646.865733007
"5528",51549.9933497249
"5529",322395.021119616
"5530",200810.155983694
"5531",161736.003580392
"5532",400752.470675824
"5533",222204.482775457
"5534",105848.73620009
"5535",116432.02796789
"5536",274192.456020638
"5537",249097.86997452
"5538",197126.867230217
"5539",301812.315237262
"5540",121242.342060282
"5541",231922.36338933
"5542",154656.696323974
"5543",299172.988782558
"5544",213911.689410305
"5545",109447.908004507
"5546",229871.200483124
"5547",26806.1051234251
"5548",389314.856807116
"5549",282855.245188592
"5550",232832.348233247
"5551",370689.709490301
"5552",142773.570641899
"5553",211224.520489451
"5554",108960.684728067
"5555",215203.11694721
"5556",283289.398454162
"5557",196559.594808345
"5558",271454.757112056
"5559",201270.61080587
"5560",180096.994288065
"5561",NA
"5562",120758.421258308
"5563",214615.411208011
"5564",212297.949586317
"5565",179040.363590849
"5566",116303.044981956
"5567",254075.394577175
"5568",132720.915168455
"5569",204835.04700519
"5570",134661.713088615
"5571",99261.961726073
"5572",459322.236753614
"5573",170481.43313249
"5574",300422.735121622
"5575",135805.223648954
"5576",326013.735990517
"5577",164561.118268
"5578",176093.278852035
"5579",128857.106595904
"5580",296623.165650957
"5581",262810.833669535
"5582",307498.993196225
"5583",199639.626417616
"5584",95821.7966707434
"5585",37531.1130821202
"5586",165425.65859903
"5587",415388.774092905
"5588",544878.271319695
"5589",278714.533178232
"5590",161911.416325767
"5591",119227.01702228
"5592",168313.00326656
"5593",248672.563656121
"5594",207849.575768824
"5595",193824.583142704
"5596",214045.7670223
"5597",150179.565273547
"5598",90158.9119694252
"5599",136100.026779688
"5600",534868.517542325
"5601",110380.623830707
"5602",242041.412506695
"5603",111620.786634501
"5604",124155.316941973
"5605",213633.267049365
"5606",255623.318241745
"5607",346925.953423423
"5608",118505.533236943
"5609",262649.293260875
"5610",175537.403582011
"5611",97581.6048983485
"5612",277555.313393706
"5613",61609.5663759211
"5614",6803.8814203275
"5615",254016.99161325
"5616",134012.612066786
"5617",175145.162614003
"5618",282684.089324475
"5619",492650.33373477
"5620",271889.52590784
"5621",209356.423183881
"5622",255239.980461533
"5623",233801.349884018
"5624",61104.9374554323
"5625",234065.64068937
"5626",181936.238429308
"5627",127146.672396971
"5628",96922.6951659857
"5629",221055.579814993
"5630",285940.966909206
"5631",157247.290235871
"5632",241311.279488549
"5633",102069.641479045
"5634",216073.144593754
"5635",256223.63330283
"5636",181797.319839752
"5637",115669.905696537
"5638",155706.855947313
"5639",151615.682478221
"5640",201806.251501942
"5641",85776.8405158607
"5642",196661.492448508
"5643",161516.836564528
"5644",138092.901538852
"5645",251300.375396484
"5646",104596.574322505
"5647",281982.171424624
"5648",354406.885806647
"5649",31683.9524481097
"5650",140644.292222495
"5651",205852.777916731
"5652",231771.778912157
"5653",274043.867540138
"5654",92765.2067941447
"5655",76550.2095395233
"5656",186516.317152188
"5657",268383.080113215
"5658",248655.858273498
"5659",54454.0661788434
"5660",292535.74846638
"5661",160921.154646059
"5662",174022.892440898
"5663",222520.71496538
"5664",244052.028476933
"5665",284967.193516972
"5666",243965.149956122
"5667",369354.319298987
"5668",101866.16895244
"5669",92268.5999692097
"5670",128091.933968957
"5671",287955.620751156
"5672",266592.704284308
"5673",110606.057882241
"5674",261889.337575065
"5675",145918.522597235
"5676",87423.1637223041
"5677",119621.042652779
"5678",204082.384164326
"5679",163191.312206079
"5680",367462.607383532
"5681",102695.197061603
"5682",324438.97516783
"5683",198564.8670741
"5684",92295.6471843699
"5685",204460.801455819
"5686",141006.725789476
"5687",225667.159022121
"5688",147819.684801231
"5689",130674.660474303
"5690",119860.611939956
"5691",161771.094780143
"5692",98764.7020054082
"5693",218632.30534978
"5694",125558.802640475
"5695",158641.275662831
"5696",243642.049355881
"5697",195662.342513095
"5698",183794.792645534
"5699",119635.059530839
"5700",194634.440558744
"5701",253348.836019988
"5702",279075.7501565
"5703",142227.530793901
"5704",128545.997825213
"5705",108816.162064748
"5706",56803.3148254861
"5707",198616.15921486
"5708",151568.62465407
"5709",170906.553035967
"5710",475850.57466406
"5711",230321.466749386
"5712",346277.65001309
"5713",132410.563058408
"5714",130671.736419049
"5715",91379.3192363302
"5716",241742.551063689
"5717",138668.056466325
"5718",298910.598179192
"5719",241613.331281051
"5720",172740.864248731
"5721",146837.721962832
"5722",214887.498078471
"5723",357530.696132033
"5724",320553.15765191
"5725",245356.226782401
"5726",276899.577182145
"5727",156395.776374216
"5728",202804.852539868
"5729",185271.810175671
"5730",177043.467614051
"5731",208364.033354366
"5732",94702.8764485379
"5733",257598.823086391
"5734",204182.21548861
"5735",84258.248977512
"5736",246659.589289174
"5737",NA
"5738",59319.314337565
"5739",280621.234528323
"5740",123573.734858046
"5741",150659.013375288
"5742",134225.571780075
"5743",260353.21998496
"5744",264000.693627642
"5745",175133.568591191
"5746",199271.184091611
"5747",253902.317979481
"5748",212426.221866842
"5749",298557.376770723
"5750",245777.933148322
"5751",362078.930896682
"5752",459423.284659554
"5753",260548.947259485
"5754",222520.938767897
"5755",300312.118433716
"5756",273789.987755708
"5757",255445.571723853
"5758",325409.59710432
"5759",264044.33069893
"5760",103774.168580514
"5761",325986.688990197
"5762",150209.276406259
"5763",227484.884013929
"5764",158404.108370454
"5765",196985.568339115
"5766",227456.839374877
"5767",244000.911533784
"5768",107956.748663812
"5769",361919.50921781
"5770",316648.598883933
"5771",148524.154786784
"5772",214699.422123414
"5773",267777.657343964
"5774",264467.371574489
"5775",168138.345333596
"5776",154200.826243473
"5777",180182.73755737
"5778",246935.349693196
"5779",312715.094109842
"5780",86006.4223004138
"5781",453533.87899224
"5782",235855.641992864
"5783",319797.954959426
"5784",216724.56876977
"5785",439283.633931356
"5786",90422.6980912322
"5787",305495.213482613
"5788",77122.9890087176
"5789",245637.163276865
"5790",215176.619425131
"5791",132396.268293114
"5792",245051.559133695
"5793",177978.64962257
"5794",280837.343176477
"5795",293250.362094094
"5796",169185.137094234
"5797",239248.554955402
"5798",238498.885604974
"5799",387803.992082555
"5800",NA
"5801",205280.345568914
"5802",277473.236604822
"5803",151177.699539223
"5804",198090.621579327
"5805",155105.152969471
"5806",140825.087996603
"5807",118297.763177911
"5808",272749.786979851
"5809",114122.182952489
"5810",226721.397143959
"5811",52684.0837214618
"5812",139012.746916869
"5813",232350.036719421
"5814",142513.74199517
"5815",216444.477909903
"5816",216364.584076218
"5817",207175.354425481
"5818",216613.224141223
"5819",255918.496254381
"5820",203138.640209459
"5821",467482.554488025
"5822",165264.44285715
"5823",331930.812137708
"5824",95263.3804206439
"5825",284565.107765446
"5826",262833.098479706
"5827",269022.851410727
"5828",307314.023546759
"5829",196621.129666704
"5830",266782.91617362
"5831",210135.41876918
"5832",93019.3877580167
"5833",405222.272326682
"5834",166336.201354482
"5835",268334.999041537
"5836",131066.32889866
"5837",167375.216222768
"5838",235911.980333307
"5839",211842.90472757
"5840",326656.922247639
"5841",370685.345155663
"5842",220589.427727671
"5843",200357.470631662
"5844",265200.125014338
"5845",120996.715109576
"5846",126137.579464352
"5847",285063.074570378
"5848",145147.060252055
"5849",119431.922990737
"5850",78343.6234970964
"5851",66590.2434102244
"5852",317182.441714626
"5853",303080.530892861
"5854",122836.464599751
"5855",37339.8785026625
"5856",167416.36594033
"5857",208998.328206874
"5858",145772.741425117
"5859",136821.942341318
"5860",157817.757799127
"5861",269799.276167416
"5862",273550.036238623
"5863",204082.695591416
"5864",276472.145867302
"5865",255566.853071421
"5866",208983.242784787
"5867",190514.696649526
"5868",152232.579833075
"5869",293384.434573727
"5870",228191.332399335
"5871",33922.726983068
"5872",130771.329592115
"5873",180994.909446052
"5874",-364.6372709395
"5875",149313.815268101
"5876",303122.276135602
"5877",95033.7782075834
"5878",69699.5324861283
"5879",188506.524485993
"5880",244624.280323069
"5881",229247.629439603
"5882",95468.410752714
"5883",82360.6639932707
"5884",248661.407236089
"5885",420986.535017928
"5886",407442.136207398
"5887",203493.416806799
"5888",300148.82734345
"5889",NA
"5890",157853.403484836
"5891",304661.776106726
"5892",433655.95313058
"5893",212493.804803663
"5894",224671.936897357
"5895",160347.469934493
"5896",108941.889811572
"5897",197147.056113336
"5898",176436.784132803
"5899",216892.035015104
"5900",243568.881163631
"5901",218259.259393378
"5902",148728.32396573
"5903",282935.380378717
"5904",276360.140868612
"5905",237963.085483505
"5906",262214.686960164
"5907",180783.446342211
"5908",319423.601427949
"5909",140700.695622778
"5910",124824.765915878
"5911",214951.897387393
"5912",514921.442305542
"5913",260166.709589192
"5914",304554.619806902
"5915",233913.4880784
"5916",146715.439197841
"5917",200624.476633722
"5918",232838.099137668
"5919",260985.310068303
"5920",138972.474409338
"5921",157791.119253972
"5922",101816.384935992
"5923",58690.910516916
"5924",107230.277178613
"5925",312455.195304522
"5926",225007.196127544
"5927",140456.047154855
"5928",106824.080256762
"5929",300854.670783257
"5930",162655.20524161
"5931",178612.509877667
"5932",143645.633959217
"5933",263710.420580218
"5934",264018.575077478
"5935",243200.106155433
"5936",279979.744456775
"5937",313965.310806825
"5938",130159.214245541
"5939",425318.397636102
"5940",149875.681893989
"5941",232047.743472185
"5942",271467.935379577
"5943",166388.352030894
"5944",127541.432980642
"5945",NA
"5946",178040.953855628
"5947",165927.143776331
"5948",147211.782034681
"5949",183335.270485301
"5950",290486.251022721
"5951",168929.898875568
"5952",120146.019443932
"5953",180429.038373555
"5954",159958.290042332
"5955",294603.958980341
"5956",185284.25749232
"5957",233906.610725655
"5958",178852.712746422
"5959",232921.055171908
"5960",134605.320162169
"5961",328659.342290752
"5962",94320.9764107297
"5963",149189.119033421
"5964",133574.835187507
"5965",343813.014012396
"5966",409352.065588036
"5967",232682.520495799
"5968",276347.788326961
"5969",303237.637634709
"5970",117392.391428973
"5971",50755.7742514231
"5972",242067.897394929
"5973",109196.176073967
"5974",226851.319135279
"5975",220186.977197617
"5976",182237.604546621
"5977",167809.969035543
"5978",252814.294368696
"5979",109853.357340126
"5980",231963.106265835
"5981",251435.715687923
"5982",203901.542000188
"5983",262902.417177099
"5984",70010.6838256101
"5985",181996.9075378
"5986",87698.4415340914
"5987",132709.850722864
"5988",267513.54952581
"5989",67700.634774246
"5990",130985.662913418
"5991",316651.344469269
"5992",159428.02900172
"5993",293120.877028204
"5994",66409.0077394558
"5995",68451.4805991615
"5996",1648.99917591619
"5997",159027.619496525
"5998",272897.406591504
"5999",186716.139860129
"6000",222535.659502254
"6001",311825.630239407
"6002",245301.940652507
"6003",164786.001567812
"6004",227594.737990188
"6005",122194.530596134
"6006",262089.895599305
"6007",219536.714994664
"6008",260990.029972129
"6009",155550.366975123
"6010",112669.872625749
"6011",220622.277852229
"6012",66579.9626333299
"6013",184573.487872673
"6014",264170.934679521
"6015",154535.431863993
"6016",NA
"6017",195140.498556653
"6018",244106.712403696
"6019",211719.072793367
"6020",256357.903817958
"6021",116742.911327715
"6022",99111.3089756845
"6023",119934.817657152
"6024",81669.4600737393
"6025",244746.449745096
"6026",101098.744810968
"6027",267767.90670683
"6028",188943.974445623
"6029",143072.380814928
"6030",237363.976546956
"6031",239409.565808679
"6032",206750.419082966
"6033",86167.1766213296
"6034",278796.293859774
"6035",295794.788002765
"6036",108057.482846301
"6037",120788.590754737
"6038",216604.307134028
"6039",163157.343876228
"6040",108141.353931865
"6041",272622.436212091
"6042",169156.51862465
"6043",179062.831581512
"6044",203540.2902435
"6045",237343.257486319
"6046",144538.575523737
"6047",129675.551361091
"6048",218598.717455186
"6049",302553.067641913
"6050",141565.041477994
"6051",171179.580298404
"6052",50336.1195559614
"6053",221822.71739507
"6054",397250.817807737
"6055",122051.369342826
"6056",152781.708541381
"6057",125441.344596104
"6058",247158.405156562
"6059",67699.2037737643
"6060",178626.606035074
"6061",-103177.229893194
"6062",-2291.36154367807
"6063",102705.810783925
"6064",214056.910778617
"6065",183184.215867193
"6066",248577.275835125
"6067",141489.016858649
"6068",245639.598771089
"6069",194663.132162756
"6070",340288.504257513
"6071",284272.463691053
"6072",40375.2411315621
"6073",160326.518545169
"6074",320789.538306739
"6075",290255.619587104
"6076",300928.347310685
"6077",119768.265561554
"6078",161413.746870546
"6079",88164.5186299002
"6080",184559.891334687
"6081",401611.421975275
"6082",102882.121112351
"6083",132458.942156135
"6084",159976.201243516
"6085",156931.966423147
"6086",180233.755714053
"6087",42020.8446480434
"6088",186247.428381994
"6089",238868.389250564
"6090",164965.848566713
"6091",229295.442147952
"6092",279148.400606047
"6093",130207.052733745
"6094",208035.313985211
"6095",133352.427692394
"6096",174896.581736893
"6097",188399.43354346
"6098",300019.196383212
"6099",328550.146218988
"6100",283829.872203446
"6101",172477.182584848
"6102",204808.067186177
"6103",179527.64135232
"6104",223713.264123186
"6105",131544.511607423
"6106",403157.60846714
"6107",159924.08570771
"6108",119560.744907413
"6109",187133.349009298
"6110",254651.04779388
"6111",187448.024813565
"6112",101377.186432596
"6113",77624.759082482
"6114",126910.555159771
"6115",234816.186676162
"6116",171245.790559034
"6117",171211.662350351
"6118",175676.994005473
"6119",97150.4842622001
"6120",369050.845173569
"6121",127455.648647343
"6122",119240.083799947
"6123",285166.567808927
"6124",229865.499002358
"6125",230299.670707877
"6126",241299.187291371
"6127",258465.573889946
"6128",150430.467194454
"6129",299445.558555289
"6130",155598.120202206
"6131",115254.930284406
"6132",123763.989931012
"6133",136455.594775374
"6134",159543.223944649
"6135",235098.236412269
"6136",154257.380218203
"6137",264360.035144857
"6138",121748.958249712
"6139",206139.379970694
"6140",112982.299712157
"6141",287579.876843887
"6142",260545.025532353
"6143",193060.509982034
"6144",34082.4457545225
"6145",240426.870439397
"6146",200015.123228166
"6147",4986.73375156909
"6148",179748.410985665
"6149",187219.208527717
"6150",393962.604656098
"6151",235827.443073673
"6152",267554.760471885
"6153",65818.5276989874
"6154",146903.624106811
"6155",52398.1812726804
"6156",133172.538308809
"6157",128348.841760015
"6158",98841.7409818494
"6159",197457.637676371
"6160",115310.451835782
"6161",48731.9754782314
"6162",299563.186066769
"6163",206552.916273196
"6164",95280.1387048005
"6165",532526.227966706
"6166",203574.93844472
"6167",-103819.47445316
"6168",246216.307835042
"6169",135619.529477886
"6170",229639.341747777
"6171",229204.495408288
"6172",151473.501539427
"6173",317804.548789747
"6174",151608.151277423
"6175",143810.577264756
"6176",212537.09660011
"6177",138732.554570009
"6178",155855.275568125
"6179",172075.419519299
"6180",213275.362012107
"6181",317578.329887638
"6182",292092.862571653
"6183",221061.069651804
"6184",113165.028742316
"6185",276432.337179488
"6186",243104.651753778
"6187",235765.813814224
"6188",255367.855809481
"6189",255363.493925236
"6190",156141.598448744
"6191",290606.973590201
"6192",85535.2892951317
"6193",231966.423760765
